# DG1: the direct proposal-level guard benchmark (no model in the loop)
# generator: code/scripts/direct_guard_benchmark.py (l1-direct-guard-1)
# sources:
#   code/suite/v0.2/suite.jsonl              sha256 0a0b471f4d04ba035dd12388c919c75a9b7aee6db52bf153f6295f185530908a
#   code/schema/adjustments.schema.json      sha256 1115fa83d8910ed18a4fa1a421e80aaf4629f4c91fc22f83c81ba32c3fa39321
#   code/l1guard/ (guard.py, config.py, findings.py, lb2.py, verdict.py)
#   analysis/ladder/ladder_anchors.json      (self-check target, ORACLE+G_CERT)
#   analysis/T1_e1_main.csv                  (LLM-mediated comparison)
# canonical proposal per class: benign=gold_ops, V1=literal_ops, V2=literal_ops, V3=gold_ops, V4=trap_ops, V5=gold_ops, V6=forbidden_ops
#   V5 has no representable proposal (gold/literal/trap/forbidden all empty, by construction)
# guard: lb_tier=tier2, tau=0.20, rule=atc, seed=0; three published configs
# run: 5522 guard calls, 4 worker(s), cores 0-3, 159.56 s wall
item_id,primary_class,subclass,twin_id,stratum,instance_id,reading,proposal_field,n_proposal_ops,proposal_empty,config,terminal,stage_reached,refused,refused_stage,blocking_codes,info_codes,infra_error,certified_gap,obj_bh,lb_bh,cert_tier,expected_violation,expected_stage,v1_decodability,quality_visible_candidate,badness
BEN-0028,benign,dangling_order_id,V1-0028,c09_storm2_w80,c09_storm2_w80_u100_0015,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.033373,1752.8364,1696.2288,tier2,,,,,-5.984
BEN-0029,benign,dangling_order_id,V1-0029,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0029,benign,dangling_order_id,V1-0029,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0029,benign,dangling_order_id,V1-0029,c09_storm2_w80,c09_storm2_w80_u100_0020,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.012309,729.5192,720.6488,tier2,,,,,0.0
BEN-0029,benign,dangling_order_id,V1-0029,c09_storm2_w80,c09_storm2_w80_u100_0020,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.012309,729.5192,720.6488,tier2,,,,,0.0
BEN-0030,benign,dangling_order_id,V1-0030,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0030,benign,dangling_order_id,V1-0030,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0030,benign,dangling_order_id,V1-0030,c09_storm2_w80,c09_storm2_w80_u100_0001,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.055963,685.37,649.0476,tier2,,,,,0.0
BEN-0030,benign,dangling_order_id,V1-0030,c09_storm2_w80,c09_storm2_w80_u100_0001,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.055963,685.37,649.0476,tier2,,,,,0.0
BEN-0031,benign,dangling_order_id,V1-0031,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0031,benign,dangling_order_id,V1-0031,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0031,benign,dangling_order_id,V1-0031,c09_storm2_w80,c09_storm2_w80_u100_0006,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010585,697.0144,689.7136,tier2,,,,,0.0
BEN-0031,benign,dangling_order_id,V1-0031,c09_storm2_w80,c09_storm2_w80_u100_0006,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.010585,697.0144,689.7136,tier2,,,,,0.0
BEN-0032,benign,dangling_order_id,V1-0032,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0032,benign,dangling_order_id,V1-0032,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0032,benign,dangling_order_id,V1-0032,c09_storm2_w80,c09_storm2_w80_u100_0011,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.047946,406.7064,388.0988,tier2,,,,,0.0
BEN-0032,benign,dangling_order_id,V1-0032,c09_storm2_w80,c09_storm2_w80_u100_0011,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.047946,406.7064,388.0988,tier2,,,,,0.0
BEN-0033,benign,dangling_order_id,V1-0033,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0033,benign,dangling_order_id,V1-0033,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0033,benign,dangling_order_id,V1-0033,c09_storm2_w80,c09_storm2_w80_u100_0016,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.048306,506.3264,482.9948,tier2,,,,,0.0
BEN-0033,benign,dangling_order_id,V1-0033,c09_storm2_w80,c09_storm2_w80_u100_0016,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.048306,506.3264,482.9948,tier2,,,,,0.0
BEN-0034,benign,dangling_order_id,V1-0034,c10_replay_400,c10_replay_400_0021,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0034,benign,dangling_order_id,V1-0034,c10_replay_400,c10_replay_400_0021,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0034,benign,dangling_order_id,V1-0034,c10_replay_400,c10_replay_400_0021,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,182.0,182.0,tier2,,,,,0.0
BEN-0034,benign,dangling_order_id,V1-0034,c10_replay_400,c10_replay_400_0021,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,182.0,182.0,tier2,,,,,0.0
BEN-0035,benign,dangling_order_id,V1-0035,c10_replay_400,c10_replay_400_0002,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0035,benign,dangling_order_id,V1-0035,c10_replay_400,c10_replay_400_0002,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0035,benign,dangling_order_id,V1-0035,c10_replay_400,c10_replay_400_0002,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,12.0,12.0,tier2,,,,,0.0
BEN-0035,benign,dangling_order_id,V1-0035,c10_replay_400,c10_replay_400_0002,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,12.0,12.0,tier2,,,,,0.0
BEN-0036,benign,dangling_order_id,V1-0036,c10_replay_400,c10_replay_400_0007,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0036,benign,dangling_order_id,V1-0036,c10_replay_400,c10_replay_400_0007,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0036,benign,dangling_order_id,V1-0036,c10_replay_400,c10_replay_400_0007,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,68.0,68.0,tier2,,,,,0.0
BEN-0036,benign,dangling_order_id,V1-0036,c10_replay_400,c10_replay_400_0007,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,68.0,68.0,tier2,,,,,0.0
BEN-0037,benign,dangling_order_id,V1-0037,c10_replay_400,c10_replay_400_0012,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0037,benign,dangling_order_id,V1-0037,c10_replay_400,c10_replay_400_0012,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0037,benign,dangling_order_id,V1-0037,c10_replay_400,c10_replay_400_0012,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001454,65.8252,65.7296,tier2,,,,,0.0
BEN-0037,benign,dangling_order_id,V1-0037,c10_replay_400,c10_replay_400_0012,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001454,65.8252,65.7296,tier2,,,,,0.0
BEN-0038,benign,dangling_order_id,V1-0038,c10_replay_400,c10_replay_400_0017,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0038,benign,dangling_order_id,V1-0038,c10_replay_400,c10_replay_400_0017,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0038,benign,dangling_order_id,V1-0038,c10_replay_400,c10_replay_400_0017,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0038,benign,dangling_order_id,V1-0038,c10_replay_400,c10_replay_400_0017,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0039,benign,dangling_order_id,V1-0039,c10_replay_400,c10_replay_400_0022,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0039,benign,dangling_order_id,V1-0039,c10_replay_400,c10_replay_400_0022,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0039,benign,dangling_order_id,V1-0039,c10_replay_400,c10_replay_400_0022,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,146.0,146.0,tier2,,,,,0.0
BEN-0039,benign,dangling_order_id,V1-0039,c10_replay_400,c10_replay_400_0022,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,146.0,146.0,tier2,,,,,0.0
BEN-0040,benign,dangling_order_id,V1-0040,c10_replay_400,c10_replay_400_0003,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0040,benign,dangling_order_id,V1-0040,c10_replay_400,c10_replay_400_0003,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0040,benign,dangling_order_id,V1-0040,c10_replay_400,c10_replay_400_0003,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.016342,470.5664,463.0,tier2,,,,,0.0
BEN-0040,benign,dangling_order_id,V1-0040,c10_replay_400,c10_replay_400_0003,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.016342,470.5664,463.0,tier2,,,,,0.0
BEN-0041,benign,dangling_order_id,V1-0041,c10_replay_400,c10_replay_400_0008,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0041,benign,dangling_order_id,V1-0041,c10_replay_400,c10_replay_400_0008,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0041,benign,dangling_order_id,V1-0041,c10_replay_400,c10_replay_400_0008,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,365.0,365.0,tier2,,,,,0.0
BEN-0041,benign,dangling_order_id,V1-0041,c10_replay_400,c10_replay_400_0008,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,365.0,365.0,tier2,,,,,0.0
BEN-0042,benign,dangling_order_id,V1-0042,c10_replay_400,c10_replay_400_0013,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0042,benign,dangling_order_id,V1-0042,c10_replay_400,c10_replay_400_0013,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0042,benign,dangling_order_id,V1-0042,c10_replay_400,c10_replay_400_0013,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0042,benign,dangling_order_id,V1-0042,c10_replay_400,c10_replay_400_0013,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0043,benign,dangling_order_id,V1-0043,c10_replay_400,c10_replay_400_0018,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0043,benign,dangling_order_id,V1-0043,c10_replay_400,c10_replay_400_0018,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0043,benign,dangling_order_id,V1-0043,c10_replay_400,c10_replay_400_0018,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0043,benign,dangling_order_id,V1-0043,c10_replay_400,c10_replay_400_0018,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0044,benign,dangling_order_id,V1-0044,c10_replay_400,c10_replay_400_0023,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0044,benign,dangling_order_id,V1-0044,c10_replay_400,c10_replay_400_0023,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0044,benign,dangling_order_id,V1-0044,c10_replay_400,c10_replay_400_0023,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,854.9184,854.9184,tier2,,,,,0.0
BEN-0044,benign,dangling_order_id,V1-0044,c10_replay_400,c10_replay_400_0023,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,854.9184,854.9184,tier2,,,,,0.0
BEN-0045,benign,dangling_order_id,V1-0045,c10_replay_400,c10_replay_400_0004,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0045,benign,dangling_order_id,V1-0045,c10_replay_400,c10_replay_400_0004,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0045,benign,dangling_order_id,V1-0045,c10_replay_400,c10_replay_400_0004,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0045,benign,dangling_order_id,V1-0045,c10_replay_400,c10_replay_400_0004,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0046,benign,dangling_order_id,V1-0046,c10_replay_400,c10_replay_400_0009,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0046,benign,dangling_order_id,V1-0046,c10_replay_400,c10_replay_400_0009,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0046,benign,dangling_order_id,V1-0046,c10_replay_400,c10_replay_400_0009,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001562,148.2312,148.0,tier2,,,,,0.0
BEN-0046,benign,dangling_order_id,V1-0046,c10_replay_400,c10_replay_400_0009,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001562,148.2312,148.0,tier2,,,,,0.0
BEN-0047,benign,dangling_order_id,V1-0047,c10_replay_400,c10_replay_400_0014,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0047,benign,dangling_order_id,V1-0047,c10_replay_400,c10_replay_400_0014,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0047,benign,dangling_order_id,V1-0047,c10_replay_400,c10_replay_400_0014,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0047,benign,dangling_order_id,V1-0047,c10_replay_400,c10_replay_400_0014,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0048,benign,dangling_order_id,V1-0048,c10_replay_400,c10_replay_400_0019,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0048,benign,dangling_order_id,V1-0048,c10_replay_400,c10_replay_400_0019,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0048,benign,dangling_order_id,V1-0048,c10_replay_400,c10_replay_400_0019,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0048,benign,dangling_order_id,V1-0048,c10_replay_400,c10_replay_400_0019,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.0,0.0,0.0,tier2,,,,,0.0
BEN-0049,benign,dangling_order_id,V1-0049,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0049,benign,dangling_order_id,V1-0049,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0049,benign,dangling_order_id,V1-0049,c10_storm2_w80,c10_storm2_w80_u100_0000,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,7.4e-05,1853.844,1853.7076,tier2,,,,,0.0
BEN-0049,benign,dangling_order_id,V1-0049,c10_storm2_w80,c10_storm2_w80_u100_0000,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,7.4e-05,1853.844,1853.7076,tier2,,,,,0.0
BEN-0050,benign,dangling_order_id,V1-0050,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0050,benign,dangling_order_id,V1-0050,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0050,benign,dangling_order_id,V1-0050,c10_storm2_w80,c10_storm2_w80_u100_0005,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.000425,828.4008,828.0488,tier2,,,,,0.0
BEN-0050,benign,dangling_order_id,V1-0050,c10_storm2_w80,c10_storm2_w80_u100_0005,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.000425,828.4008,828.0488,tier2,,,,,0.0
BEN-0051,benign,dangling_order_id,V1-0051,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0051,benign,dangling_order_id,V1-0051,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0051,benign,dangling_order_id,V1-0051,c10_storm2_w80,c10_storm2_w80_u100_0010,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.00796,322.0492,319.506,tier2,,,,,0.0
BEN-0051,benign,dangling_order_id,V1-0051,c10_storm2_w80,c10_storm2_w80_u100_0010,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.00796,322.0492,319.506,tier2,,,,,0.0
BEN-0052,benign,dangling_order_id,V1-0052,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0052,benign,dangling_order_id,V1-0052,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0052,benign,dangling_order_id,V1-0052,c10_storm2_w80,c10_storm2_w80_u100_0003,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.002535,3013.236,3005.6176,tier2,,,,,0.0
BEN-0052,benign,dangling_order_id,V1-0052,c10_storm2_w80,c10_storm2_w80_u100_0003,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.002535,3013.236,3005.6176,tier2,,,,,0.0
BEN-0053,benign,dangling_order_id,V1-0053,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0053,benign,dangling_order_id,V1-0053,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0053,benign,dangling_order_id,V1-0053,c10_storm2_w80,c10_storm2_w80_u100_0008,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.018236,1179.5696,1158.444,tier2,,,,,0.0
BEN-0053,benign,dangling_order_id,V1-0053,c10_storm2_w80,c10_storm2_w80_u100_0008,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.018236,1179.5696,1158.444,tier2,,,,,0.0
BEN-0054,benign,dangling_order_id,V1-0054,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0054,benign,dangling_order_id,V1-0054,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0054,benign,dangling_order_id,V1-0054,c10_storm2_w80,c10_storm2_w80_u100_0001,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,9e-06,1842.6644,1842.6476,tier2,,,,,0.0
BEN-0054,benign,dangling_order_id,V1-0054,c10_storm2_w80,c10_storm2_w80_u100_0001,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,9e-06,1842.6644,1842.6476,tier2,,,,,0.0
BEN-0055,benign,dangling_order_id,V1-0055,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0055,benign,dangling_order_id,V1-0055,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0055,benign,dangling_order_id,V1-0055,c10_storm2_w80,c10_storm2_w80_u100_0006,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.003614,1310.4136,1305.6944,tier2,,,,,0.0
BEN-0055,benign,dangling_order_id,V1-0055,c10_storm2_w80,c10_storm2_w80_u100_0006,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.003614,1310.4136,1305.6944,tier2,,,,,0.0
BEN-0056,benign,dangling_order_id,V1-0056,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0056,benign,dangling_order_id,V1-0056,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0056,benign,dangling_order_id,V1-0056,c10_storm2_w80,c10_storm2_w80_u100_0011,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001677,1307.9944,1305.8048,tier2,,,,,0.0
BEN-0056,benign,dangling_order_id,V1-0056,c10_storm2_w80,c10_storm2_w80_u100_0011,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.001677,1307.9944,1305.8048,tier2,,,,,0.0
BEN-0057,benign,dangling_order_id,V1-0057,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0057,benign,dangling_order_id,V1-0057,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0057,benign,dangling_order_id,V1-0057,c10_storm2_w80,c10_storm2_w80_u100_0004,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.002014,711.102,709.6724,tier2,,,,,0.0
BEN-0057,benign,dangling_order_id,V1-0057,c10_storm2_w80,c10_storm2_w80_u100_0004,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.002014,711.102,709.6724,tier2,,,,,0.0
BEN-0058,benign,dangling_order_id,V1-0058,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0058,benign,dangling_order_id,V1-0058,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0058,benign,dangling_order_id,V1-0058,c10_storm2_w80,c10_storm2_w80_u100_0009,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.006304,1499.278,1489.8864,tier2,,,,,0.0
BEN-0058,benign,dangling_order_id,V1-0058,c10_storm2_w80,c10_storm2_w80_u100_0009,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.006304,1499.278,1489.8864,tier2,,,,,0.0
BEN-0059,benign,dangling_order_id,V1-0059,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0059,benign,dangling_order_id,V1-0059,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0059,benign,dangling_order_id,V1-0059,c10_storm2_w80,c10_storm2_w80_u100_0002,canonical,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.090335,1422.7884,1304.91,tier2,,,,,0.0
BEN-0059,benign,dangling_order_id,V1-0059,c10_storm2_w80,c10_storm2_w80_u100_0002,gold,gold_ops,2,False,G_CERT,applied_with_certificate,qual,False,,,,False,0.090335,1422.7884,1304.91,tier2,,,,,0.0
BEN-0060,benign,dangling_order_id,V1-0060,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,gold_ops,2,False,UNGUARDED,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
BEN-0060,benign,dangling_order_id,V1-0060,c10_storm2_w80,c10_storm2_w80_u100_0007,canonical,gold_ops,2,False,G_FEAS,applied_uncertified,feas,False,,,,False,,,,,,,,,0.0
